"","lon","lat","x_utm","y_utm","SAND","SILT","CLAY","USDA_texture"
"44",73.2931497611273,31.0798852290508,909688.294210175,3446388.12992954,33.2466238826303,41.3470566989294,25.4063194184403,"Lo"
"45",73.2957632938448,31.0797980273981,909938.294210175,3446388.12992954,33.2909662686212,41.3221976535841,25.3868360777947,"Lo"
"46",73.2983768151881,31.0797107729937,910188.294210175,3446388.12992954,33.3323760841767,41.2974255196718,25.3701983961516,"Lo"
"47",73.3009903251505,31.0796234658384,910438.294210175,3446388.12992954,33.370642293592,41.2725847927892,25.3567729136188,"Lo"
"48",73.303603823725,31.079536105933,910688.294210175,3446388.12992954,33.4055939140683,41.2474934962787,25.346912589653,"Lo"
"49",73.306217310905,31.0794486932783,910938.294210175,3446388.12992954,33.4370972266247,41.2219617234336,25.3409410499416,"Lo"
"50",73.3088307866835,31.0793612278752,911188.294210175,3446388.12992954,33.4650519396509,41.1958134613771,25.339134598972,"Lo"
"51",73.3114442510537,31.0792737097244,911438.294210175,3446388.12992954,33.4893867677699,41.1689092438748,25.3417039883553,"Lo"
"52",73.3140577040087,31.0791861388268,911688.294210175,3446388.12992954,33.5100550517268,41.1411663077506,25.3487786405226,"Lo"
"53",73.3166711455418,31.0790985151831,911938.294210175,3446388.12992954,33.527031080429,41.1125727706561,25.3603961489149,"Lo"
"54",73.3192845756461,31.0790108387942,912188.294210175,3446388.12992954,33.5403076319516,41.0831931850947,25.3764991829538,"Lo"
"55",73.3218979943148,31.0789231096609,912438.294210175,3446388.12992954,33.5498949469537,41.0531645310276,25.3969405220187,"Lo"
"56",73.324511401541,31.078835327784,912688.294210175,3446388.12992954,33.5558209840562,41.0226837381928,25.4214952777511,"Lo"
"57",73.3271247973179,31.0787474931643,912938.294210175,3446388.12992954,33.5581325125108,40.9919894615298,25.4498780259594,"Lo"
"58",73.3297381816387,31.0786596058027,913188.294210175,3446388.12992954,33.5568964660485,40.9613415587186,25.481761975233,"Lo"
"59",73.3323515544965,31.0785716656999,913438.294210175,3446388.12992954,33.5522010268818,40.9310014646519,25.5167975084663,"Lo"
"60",73.3349649158845,31.0784836728568,913688.294210175,3446388.12992954,33.5441560742058,40.9012157344851,25.5546281913091,"Lo"
"61",73.3375782657959,31.0783956272741,913938.294210175,3446388.12992954,33.5328928346897,40.87220388937,25.5949032759404,"Lo"
"62",73.3401916042238,31.0783075289528,914188.294210175,3446388.12992954,33.5185627469052,40.8441507139556,25.6372865391392,"Lo"
"63",73.3428049311615,31.0782193778936,914438.294210175,3446388.12992954,33.5013356656071,40.8172024992449,25.6814618351479,"Lo"
"64",73.345418246602,31.0781311740973,914688.294210175,3446388.12992954,33.481397584032,40.7914664075322,25.7271360084358,"Lo"
"65",73.2827965637809,31.0824829642747,908688.294210175,3446638.12992954,33.013695752957,41.5096837121966,25.4766205348464,"Lo"
"66",73.2854102031315,31.0823959659526,908938.294210175,3446638.12992954,33.0715203473455,41.4818117324327,25.4466679202218,"Lo"
"67",73.2880238311342,31.0823089148709,909188.294210175,3446638.12992954,33.1274267366794,41.4544091353396,25.418164127981,"Lo"
"68",73.2906374477822,31.0822218110305,909438.294210175,3446638.12992954,33.1810071337704,41.4275264486376,25.3914664175921,"Lo"
"69",73.2932510530686,31.0821346544321,909688.294210175,3446638.12992954,33.2318981378797,41.4011463226177,25.3669555395027,"Lo"
"70",73.2958646469866,31.0820474450765,909938.294210175,3446638.12992954,33.2797835546379,41.3751827081055,25.3450337372566,"Lo"
"71",73.2984782295294,31.0819601829645,910188.294210175,3446638.12992954,33.3243958192579,41.349484541661,25.326119639081,"Lo"
"72",73.3010918006901,31.0818728680971,910438.294210175,3446638.12992954,33.3655157988952,41.3238453102243,25.3106388908805,"Lo"
"73",73.3037053604619,31.0817855004748,910688.294210175,3446638.12992954,33.4029708032327,41.2980195626847,25.2990096340826,"Lo"
"74",73.306318908838,31.0816980800987,910938.294210175,3446638.12992954,33.4366307886036,41.2717465546754,25.291622656721,"Lo"
"75",73.3089324458115,31.0816106069694,911188.294210175,3446638.12992954,33.4664030179535,41.2447796723472,25.2888173096993,"Lo"
"76",73.3115459713756,31.0815230810879,911438.294210175,3446638.12992954,33.4922257984022,41.216918306412,25.2908558951859,"Lo"
"77",73.3141594855235,31.0814355024549,911688.294210175,3446638.12992954,33.5140622438014,41.1880370870899,25.2979006691088,"Lo"
"78",73.3167729882482,31.0813478710711,911938.294210175,3446638.12992954,33.5318951338856,41.158106761142,25.3099981049724,"Lo"
"79",73.3193864795431,31.0812601869375,912188.294210175,3446638.12992954,33.5457237357134,41.1272021850418,25.3270740792448,"Lo"
"80",73.3219999594012,31.0811724500549,912438.294210175,3446638.12992954,33.555562934099,41.0954958110576,25.3489412548434,"Lo"
"81",73.3246134278158,31.081084660424,912688.294210175,3446638.12992954,33.5614443764429,41.0632385961265,25.3753170274306,"Lo"
"82",73.3272268847799,31.0809968180457,912938.294210175,3446638.12992954,33.5634188381967,41.0307330152927,25.4058481465106,"Lo"
"83",73.3298403302867,31.0809089229208,913188.294210175,3446638.12992954,33.5615588361855,40.9983038413978,25.4401373224166,"Lo"
"84",73.3324537643295,31.0808209750501,913438.294210175,3446638.12992954,33.5559606601282,40.9662715556711,25.4777677842006,"Lo"
"85",73.3350671869014,31.0807329744344,913688.294210175,3446638.12992954,33.5467453221271,40.9349314270076,25.5183232508652,"Lo"
"86",73.3376805979955,31.0806449210746,913938.294210175,3446638.12992954,33.5340582744022,40.9045393480797,25.5614023775181,"Lo"
"87",73.3402939976051,31.0805568149714,914188.294210175,3446638.12992954,33.5180680074698,40.8753040468876,25.6066279456426,"Lo"
